2001-03-05 12:00:000.370489      6.45358
2001-03-06 12:00:000.374079      6.44735
2001-03-07 12:00:000.384725      6.44247
2001-03-08 12:00:000.381418      6.43247
2001-03-09 12:00:000.379074      6.42246
2001-03-10 12:00:000.378035      6.40983
2001-03-11 12:00:000.381891       6.3964
2001-03-12 12:00:00 0.39048       6.3837
2001-03-13 12:00:000.413123      6.37352
2001-03-14 12:00:000.434248      6.36033
2001-03-15 12:00:00 0.46118      6.34849
2001-03-16 12:00:000.490153       6.3358
2001-03-17 12:00:000.514062      6.32097
2001-03-18 12:00:000.543438      6.30565
2001-03-19 12:00:000.580933      6.29044
2001-03-20 12:00:000.618837      6.27489
2001-03-21 12:00:000.653189      6.25609
2001-03-22 12:00:00 0.69418      6.23591
2001-03-23 12:00:000.735938      6.21747
2001-03-24 12:00:000.771561      6.19858
2001-03-25 12:00:000.797672      6.17647
2001-03-26 12:00:000.827365      6.15648
2001-03-27 12:00:000.861499      6.14085
2001-03-28 12:00:000.896855      6.12246
2001-03-29 12:00:000.941674      6.10449
2001-03-30 12:00:00 1.00341      6.09143
2001-03-31 12:00:00 1.07451      6.08218
2001-04-01 12:00:00 1.14427      6.07276
2001-04-02 12:00:00  1.2157      6.06393
2001-04-03 12:00:00 1.28177      6.05641
2001-04-04 12:00:00 1.34621      6.05291
2001-04-05 12:00:00 1.40782      6.05405
2001-04-06 12:00:00 1.48189      6.05223
2001-04-07 12:00:00 1.56226      6.04953
2001-04-08 12:00:00 1.65352      6.04767
2001-04-09 12:00:00 1.75249      6.03794
2001-04-10 12:00:00 1.85696      6.01829
2001-04-11 12:00:00 1.96408      6.00034
2001-04-12 12:00:00 2.07552      5.98498
2001-04-13 12:00:00 2.19104      5.96634
2001-04-14 12:00:00 2.30722      5.94715
2001-04-15 12:00:00 2.42256       5.9287
2001-04-16 12:00:00 2.53779      5.90907
2001-04-17 12:00:00 2.64344      5.88798
2001-04-18 12:00:00 2.75292      5.86835
2001-04-19 12:00:00 2.87437      5.85059
2001-04-20 12:00:00 2.99257      5.83516
2001-04-21 12:00:00 3.10621      5.82211
2001-04-22 12:00:00 3.23188       5.8138
2001-04-23 12:00:00 3.33515      5.80848
2001-04-24 12:00:00 3.42009       5.8038
2001-04-25 12:00:00 3.51796        5.798
2001-04-26 12:00:00 3.60929      5.79367
2001-04-27 12:00:00 3.70703      5.78751
2001-04-28 12:00:00 3.85109       5.7777
2001-04-29 12:00:00 4.02703      5.76543
2001-04-30 12:00:00 4.22552      5.75125
2001-05-01 12:00:00 4.44004      5.73462
2001-05-02 12:00:00 4.64064      5.71858
2001-05-03 12:00:00 4.79156      5.71042
2001-05-04 12:00:00 4.90889       5.7095
2001-05-05 12:00:00 4.98746       5.7213
2001-05-06 12:00:00 5.04547      5.74459
2001-05-07 12:00:00 5.09478      5.77909
2001-05-08 12:00:00 5.14662      5.81852
2001-05-09 12:00:00  5.1998       5.8618
2001-05-10 12:00:00 5.26117      5.90254
2001-05-11 12:00:00 5.33308      5.93808
2001-05-12 12:00:00 5.39233      5.96606
2001-05-13 12:00:00 5.44511      5.98811
2001-05-14 12:00:00 5.49413      6.00731
2001-05-15 12:00:00 5.53444      6.02574
2001-05-16 12:00:00 5.55828       6.0461
2001-05-17 12:00:00 5.61121      6.06462
2001-05-18 12:00:00 5.68529      6.08414
2001-05-19 12:00:00 5.77346      6.10929
2001-05-20 12:00:00 5.90146      6.13023
2001-05-21 12:00:00 6.05817       6.1429
2001-05-22 12:00:00 6.24497      6.14972
2001-05-23 12:00:00 6.44508      6.15073
2001-05-24 12:00:00 6.64085      6.14125
2001-05-25 12:00:00 6.79211      6.13016
2001-05-26 12:00:00 6.92282      6.12306
2001-05-27 12:00:00 7.02367      6.12005
2001-05-28 12:00:00 7.15598      6.11543
2001-05-29 12:00:00 7.31111        6.109
2001-05-30 12:00:00 7.48925      6.10078
2001-05-31 12:00:00 7.68259      6.08663
2001-06-01 12:00:00 7.88235      6.07048
2001-06-02 12:00:00 8.03713      6.05552
2001-06-03 12:00:00 8.13808      6.04641
2001-06-04 12:00:00 8.22577      6.04692
2001-06-05 12:00:00 8.29846      6.05585
2001-06-06 12:00:00 8.37676      6.06403
2001-06-07 12:00:00 8.45554       6.0746
2001-06-08 12:00:00 8.55251      6.08657
2001-06-09 12:00:00 8.67475       6.0953
2001-06-10 12:00:00 8.82241      6.09822
2001-06-11 12:00:00 8.93511      6.10666
2001-06-12 12:00:00 9.01566      6.12422
2001-06-13 12:00:00 9.07131        6.139
2001-06-14 12:00:00 9.05776      6.15627
2001-06-15 12:00:00 9.01182      6.17712
2001-06-16 12:00:00  8.9508      6.19711
2001-06-17 12:00:00 8.86645      6.21136
2001-06-18 12:00:00 8.75477      6.23374
2001-06-19 12:00:00 8.64815      6.25392
2001-06-20 12:00:00 8.53137       6.2744
2001-06-21 12:00:00 8.39873      6.29601
2001-06-22 12:00:00 8.31467      6.31215
2001-06-23 12:00:00 8.28152      6.31718
2001-06-24 12:00:00 8.30151      6.31623
2001-06-25 12:00:00 8.37811      6.31284
2001-06-26 12:00:00 8.49874      6.31023
2001-06-27 12:00:00  8.5957      6.31615
